subscription_id,customer_id,plan_id,start_date
208680,7653,104183,2023-01-12
208681,11480,105149,2023-04-02
208682,4234,103971,2023-04-28
208683,6337,104768,2023-04-04
208684,1129,109962,2024-09-21
208685,1459,103279,2024-03-20
208686,6016,106880,2023-11-14
208687,11751,100810,2024-10-18
208688,2563,105910,2023-10-23
208689,2840,107013,2023-02-11
208690,691,106763,2023-05-11
208691,8848,109424,2024-11-05
208692,3001,102741,2023-07-13
208693,8531,104256,2023-07-28
208694,5899,107578,2024-09-15
208695,10093,103075,2024-07-04
208696,10589,109780,2023-11-23
208697,9391,104926,2024-01-12
208698,9213,109261,2023-06-21
208699,2550,105342,2023-03-07
208700,10502,107907,2023-10-13
208701,7965,105277,2023-06-30
208702,9773,104437,2024-09-29
208703,7295,107511,2023-12-30
208704,6524,106001,2023-11-19
208705,1674,102661,2024-06-11
208706,8407,105458,2024-03-22
208707,3308,108783,2023-07-12
208708,7015,108036,2024-02-22
208709,6938,105687,2025-03-02
208710,7440,100955,2023-08-04
208711,1316,100054,2023-03-22
208712,2747,102091,2024-10-04
208713,1170,104021,2023-08-18
208714,10552,108452,2024-05-19
208715,5840,103445,2024-10-18
208716,11146,104289,2023-07-02
208717,1208,104937,2023-10-22
208718,8378,103515,2025-04-24
208719,5502,104728,2024-11-23
208720,5433,107440,2023-10-23
208721,9239,108299,2024-06-23
208722,11669,103786,2024-09-25
208723,6963,108526,2023-07-25
208724,9207,102084,2024-01-06
208725,2469,106090,2025-06-07
208726,4692,103525,2023-02-06
208727,10212,103151,2023-12-16
208728,11293,104078,2025-02-12
208729,5565,102833,2023-03-07
208730,5767,101035,2024-05-16
208731,3207,104695,2025-03-19
208732,6223,106881,2025-05-20
208733,349,107087,2024-06-29
208734,11859,109405,2024-10-17
208735,9259,102485,2025-02-05
208736,4191,107705,2023-04-15
208737,5865,107796,2025-03-09
208738,5258,106803,2023-04-18
208739,282,108939,2023-02-17
208740,10887,101259,2023-02-09
208741,3496,100332,2023-06-16
208742,2942,101681,2025-01-02
208743,2292,103435,2024-08-19
208744,5542,105954,2023-04-20
208745,2931,101582,2025-05-30
208746,6841,109770,2024-06-08
208747,3678,102235,2023-07-15
208748,2512,109102,2023-12-30
208749,4250,101618,2023-09-26
208750,2074,102692,2024-02-24
208751,3780,102181,2024-02-27
208752,2091,101865,2023-10-30
208753,4327,105234,2023-07-27
208754,7780,101744,2023-12-11
208755,10585,100596,2023-10-01
208756,5274,102043,2025-05-04
208757,10124,106436,2024-05-15
208758,8906,107219,2024-05-20
208759,9019,108193,2025-04-09
208760,529,101286,2024-11-26
208761,2043,105783,2025-02-18
208762,9921,101646,2023-08-02
208763,2927,106926,2024-07-03
208764,4891,103051,2023-07-20
208765,2866,106443,2023-07-14
208766,5533,105822,2025-03-23
208767,4403,106792,2024-09-17
208768,11149,100666,2023-08-01
208769,3150,106339,2025-04-22
208770,9219,103085,2023-03-30
208771,576,105591,2024-03-31
208772,1358,109300,2024-04-10
208773,4053,102884,2023-07-25
208774,11522,108982,2023-04-13
208775,5801,104806,2023-12-15
208776,5547,102256,2024-04-09
208777,9162,107689,2024-03-23
208778,10467,102649,2024-10-07
208779,6242,100109,2025-06-19
208780,2985,103527,2023-12-04
208781,7037,104657,2023-01-23
208782,11075,109557,2023-08-27
208783,239,108751,2024-03-19
208784,8337,109946,2023-03-22
208785,9826,106113,2023-01-13
208786,7893,109187,2024-03-23
208787,8118,109323,2024-02-06
208788,9331,109363,2024-09-13
208789,9277,103561,2024-11-14
208790,8596,101774,2024-08-06
208791,10586,102021,2024-10-04
208792,9309,104758,2024-07-29
208793,11174,107539,2023-10-07
208794,6370,101929,2023-06-27
208795,3842,101368,2024-09-04
208796,11403,100144,2023-02-06
208797,2327,104737,2023-04-04
208798,5936,105519,2023-04-26
208799,8101,105356,2024-06-16
208800,6496,103568,2024-04-08
208801,3453,105460,2023-07-29
208802,3322,102717,2025-06-19
208803,7759,100562,2023-05-14
208804,8269,109718,2024-09-11
208805,6584,106692,2024-03-20
208806,8219,107091,2025-04-08
208807,8734,106046,2025-04-12
208808,8837,104401,2023-08-06
208809,1141,101457,2024-01-30
208810,2648,101099,2023-03-02
208811,11672,106638,2023-12-30
208812,1381,104993,2024-12-18
208813,10089,104147,2025-05-12
208814,7564,103388,2025-03-16
208815,10054,106596,2025-01-21
208816,5959,104755,2025-02-06
208817,3293,101281,2023-01-19
208818,5570,105795,2024-03-25
208819,8115,101088,2024-11-09
208820,741,103358,2024-11-27
208821,902,102358,2024-04-17
208822,5416,109393,2024-02-29
208823,680,109130,2024-10-06
208824,8943,109474,2025-02-20
208825,5418,108979,2024-01-28
208826,9992,107396,2024-09-14
208827,3098,105436,2025-06-07
208828,8543,104906,2023-07-28
208829,4192,102640,2023-07-12
208830,1636,104289,2024-08-03
208831,4531,105463,2023-06-21
208832,1662,102766,2023-12-20
208833,11587,108982,2024-03-19
208834,744,106952,2023-05-23
208835,10530,100081,2025-02-13
208836,10233,108392,2023-04-21
208837,9037,100730,2024-11-29
208838,4466,100783,2024-10-30
208839,9409,109581,2023-04-29
208840,5194,102034,2025-03-28
208841,4948,101702,2023-10-26
208842,35,105870,2025-03-17
208843,977,109149,2023-12-24
208844,234,101298,2024-12-21
208845,3968,104363,2024-05-05
208846,10310,104469,2025-01-02
208847,2647,109854,2024-12-05
208848,6579,103591,2025-03-13
208849,6794,104173,2023-03-15
208850,2993,102815,2025-04-03
208851,6750,104968,2024-04-08
208852,2223,105248,2024-12-09
208853,4374,103592,2024-12-17
208854,9420,102922,2023-10-20
208855,5580,103472,2024-09-06
208856,11861,106519,2023-01-14
208857,4739,102073,2023-09-17
208858,429,108797,2023-03-27
208859,7431,104640,2024-12-25
208860,10308,104530,2023-05-22
208861,6020,103888,2024-08-07
208862,11458,106557,2024-06-24
208863,10672,105529,2025-02-08
208864,10253,103044,2024-04-08
208865,7087,108244,2025-05-26
208866,2899,100314,2024-08-05
208867,1604,108980,2024-10-25
208868,8994,101673,2023-06-19
208869,2498,105025,2025-03-13
208870,6295,106387,2023-05-06
208871,4255,102615,2025-03-09
208872,8797,100642,2024-09-11
208873,7999,100027,2023-06-15
208874,132,109962,2025-02-19
208875,7669,109617,2024-12-23
208876,251,109952,2024-03-21
208877,11045,104045,2024-01-02
208878,1664,105213,2024-09-29
208879,1269,101226,2024-04-25
208880,5597,103494,2023-08-30
208881,1922,107207,2023-02-26
208882,2217,105740,2023-07-28
208883,3920,108174,2024-09-04
208884,7766,100028,2024-06-28
208885,6378,100843,2023-11-12
208886,10604,103862,2024-04-23
208887,7842,105663,2024-07-17
208888,7550,102951,2025-02-26
208889,6026,103250,2024-04-23
208890,1416,108067,2023-05-22
208891,582,101882,2023-11-28
208892,3776,103935,2023-08-21
208893,407,100122,2023-07-24
208894,3054,105516,2024-01-27
208895,9428,106812,2023-10-06
208896,7292,104120,2023-03-10
208897,3127,103865,2023-03-13
208898,1645,105846,2023-04-04
208899,9746,106793,2024-05-30
208900,3716,109998,2023-10-25
208901,8838,104934,2023-06-11
208902,2311,106755,2024-11-02
208903,7084,103236,2023-03-30
208904,6029,104959,2023-08-06
208905,289,109716,2025-05-03
208906,10075,100481,2023-07-31
208907,10520,105099,2024-12-09
208908,9313,101926,2023-09-10
208909,1247,105830,2025-04-20
208910,6242,105614,2023-07-20
208911,11625,106213,2024-03-18
208912,8129,101442,2023-08-01
208913,6569,105016,2024-03-04
208914,11565,103208,2023-12-03
208915,1368,104940,2023-11-29
208916,2766,103011,2024-06-11
208917,10468,102223,2023-08-06
208918,2281,105327,2024-12-04
208919,3545,105060,2024-06-07
208920,10813,105260,2025-01-12
208921,3064,109759,2024-04-02
208922,10033,109309,2023-08-05
208923,11666,104189,2024-09-02
208924,6658,105822,2024-03-24
208925,7473,105166,2024-07-16
208926,3931,103625,2023-12-21
208927,2889,101955,2024-11-16
208928,9953,108130,2023-01-01
208929,11197,106350,2023-10-29
208930,107,107098,2023-10-23
208931,1448,102354,2023-07-20
208932,11339,101251,2023-11-28
208933,4603,100671,2023-06-09
208934,5050,104281,2024-04-16
208935,8242,103349,2023-01-09
208936,7415,105473,2023-01-15
208937,1754,106552,2023-07-21
208938,2323,108151,2024-10-11
208939,343,103106,2024-10-28
208940,4413,109358,2023-04-28
208941,4141,101675,2025-06-05
208942,271,105673,2023-05-09
208943,6233,109916,2024-10-05
208944,6503,103294,2025-04-20
208945,6774,104876,2023-06-21
208946,7610,102504,2025-01-17
208947,1215,103072,2025-06-13
208948,6656,104285,2024-12-01
208949,5133,104668,2023-07-27
208950,6350,107970,2024-03-04
208951,8351,107882,2024-09-17
208952,7103,107845,2024-11-05
208953,5010,106388,2024-05-05
208954,10315,103047,2024-01-31
208955,9763,108419,2024-02-23
208956,11621,103187,2023-01-05
208957,1459,103809,2023-07-31
208958,3615,102173,2024-05-14
208959,10077,109191,2025-01-24
208960,11777,109014,2023-05-19
208961,1551,107409,2023-01-02
208962,2802,106833,2024-11-13
208963,7930,101977,2024-09-09
208964,9285,106305,2023-03-14
208965,4860,109879,2023-10-17
208966,10209,101541,2025-05-27
208967,8849,105765,2023-05-03
208968,5050,107532,2023-12-30
208969,6922,102019,2024-03-01
208970,682,103422,2024-07-11
208971,4640,109555,2023-12-01
208972,11323,102462,2024-02-12
208973,480,106861,2024-06-11
208974,3014,102584,2024-05-28
208975,7511,109279,2023-11-17
208976,11644,106619,2023-03-15
208977,5028,101387,2025-02-10
208978,177,109267,2024-01-25
208979,6268,101146,2024-11-19
208980,6040,102781,2024-09-27
208981,3113,102590,2025-01-19
208982,5528,107403,2024-06-24
208983,9816,100754,2024-07-14
208984,8269,105489,2025-03-26
208985,710,106940,2024-08-05
208986,245,103134,2023-02-26
208987,11526,103647,2023-10-20
208988,7908,101167,2023-03-22
208989,3015,100808,2023-05-21
208990,7681,103483,2023-01-26
208991,10650,102277,2023-08-28
208992,8654,105942,2024-10-15
208993,9393,105416,2024-12-20
208994,1596,102283,2024-08-29
208995,10259,102525,2023-02-06
208996,7614,102498,2023-05-31
208997,3228,100749,2025-03-19
208998,3354,103974,2024-01-16
208999,9068,102460,2023-08-16
209000,3676,109443,2024-07-07
209001,10114,105888,2023-03-11
209002,1730,101966,2023-09-04
209003,10265,109545,2024-05-24
209004,7694,103992,2024-07-08
209005,10837,107500,2024-09-08
209006,2578,107193,2024-07-18
209007,7665,106391,2024-03-24
209008,8741,102563,2023-09-09
209009,6415,100126,2024-10-12
209010,9034,104802,2023-07-06
209011,2134,109719,2025-02-27
209012,6279,106687,2023-12-03
209013,1705,104991,2023-09-19
209014,11245,104264,2025-03-26
209015,8340,106174,2023-12-13
209016,7529,104437,2023-07-22
209017,388,106602,2023-06-08
209018,381,106261,2024-06-24
209019,1059,105070,2024-11-23
209020,11080,109128,2024-10-13
209021,4895,109274,2024-09-21
209022,10261,102022,2024-08-24
209023,8287,107194,2023-05-25
209024,826,102838,2025-05-13
209025,9670,108421,2023-03-23
209026,1032,103416,2023-01-11
209027,78,108483,2023-10-06
209028,3894,103580,2024-08-22
209029,1961,104745,2023-03-28
209030,9490,109007,2023-04-29
209031,1237,107177,2024-08-28
209032,6721,104083,2023-07-19
209033,347,105532,2023-01-02
209034,7448,104581,2024-08-08
209035,5567,100866,2025-06-07
209036,4625,104635,2023-09-02
209037,2799,107226,2023-04-10
209038,9677,102722,2024-08-07
209039,9150,100098,2023-05-26
209040,11570,108522,2023-10-15
209041,10648,104321,2025-02-19
209042,1827,106707,2023-03-30
209043,11046,106190,2024-08-29
209044,3492,106693,2025-04-08
209045,2931,104473,2025-04-30
209046,954,108514,2025-01-28
209047,8622,105415,2025-06-03
209048,1879,107010,2023-08-27
209049,2175,103941,2024-06-02
209050,1701,103209,2024-05-16
209051,229,105246,2024-05-09
209052,11665,104822,2023-03-20
209053,618,103980,2024-05-02
209054,6733,102601,2023-06-29
209055,6790,105483,2024-09-07
209056,4387,102002,2025-01-05
209057,5347,102108,2024-01-04
209058,8751,103447,2024-06-23
209059,5734,101371,2025-04-01
209060,7072,103839,2023-11-19
209061,8079,108471,2023-03-17
209062,1944,106740,2023-10-17
209063,4556,107107,2024-02-25
209064,8200,104501,2025-04-05
209065,7846,101744,2025-04-22
209066,3115,102796,2024-12-02
209067,10155,100962,2025-03-22
209068,1647,100965,2023-07-02
209069,9895,101655,2023-12-13
209070,8543,105586,2024-12-02
209071,1979,101613,2024-07-18
209072,6024,108613,2023-03-25
209073,1979,100872,2023-04-07
209074,4674,106292,2023-02-16
209075,2157,103135,2025-02-23
209076,6074,104096,2023-12-12
209077,10385,109701,2024-02-11
209078,8346,102671,2024-06-06
209079,9703,100242,2023-04-10
209080,4435,100789,2024-07-04
209081,1863,102304,2024-12-10
209082,3971,105515,2024-03-15
209083,3733,101337,2024-02-13
209084,8114,106268,2024-02-09
209085,804,102341,2024-04-08
209086,1558,106506,2024-07-28
209087,9553,102951,2024-04-19
209088,8662,109090,2024-07-23
209089,4500,107677,2024-06-08
209090,11247,107535,2023-04-02
209091,8934,101257,2025-05-24
209092,10088,103257,2025-05-14
209093,8713,103761,2023-11-11
209094,8170,107269,2025-02-04
209095,749,105704,2023-04-01
209096,207,104187,2024-04-30
209097,3811,100028,2024-10-04
209098,9090,100502,2023-07-09
209099,8474,102697,2023-04-07
209100,3532,101864,2024-12-22
209101,1289,104884,2025-05-08
209102,8376,102830,2023-11-15
209103,10307,101514,2025-04-30
209104,4930,103835,2023-01-22
209105,4490,104843,2023-11-13
209106,6256,109292,2024-04-20
209107,8725,109646,2023-10-31
209108,2404,105369,2024-07-30
209109,6762,103622,2023-11-04
209110,9497,100258,2025-02-17
209111,349,101499,2024-08-27
209112,7399,106878,2024-06-22
209113,11799,109979,2023-08-20
209114,4043,104535,2024-01-04
209115,119,101003,2023-09-22
209116,1704,105965,2023-04-02
209117,10922,101420,2023-07-22
209118,10316,100718,2023-08-08
209119,432,107263,2025-03-05
209120,6373,106393,2023-03-14
209121,7811,100069,2024-02-01
209122,11516,101742,2024-02-02
209123,11228,106586,2024-07-23
209124,4385,106780,2023-11-15
209125,11307,108823,2024-11-21
209126,2220,100508,2024-09-05
209127,8556,108008,2023-05-10
209128,8699,105072,2025-02-25
209129,8574,101161,2024-06-08
209130,1731,108759,2024-02-03
209131,9406,106443,2024-09-10
209132,2289,103709,2025-03-10
209133,4601,104169,2023-09-20
209134,914,105351,2024-01-14
209135,7208,102330,2025-05-21
209136,5065,108167,2025-02-13
209137,7557,102804,2023-03-26
209138,3645,109351,2024-02-24
209139,3212,106615,2023-06-06
209140,420,109551,2023-03-18
209141,6688,100125,2024-11-07
209142,4465,109572,2024-11-24
209143,4826,101795,2024-05-03
209144,11483,102582,2025-06-03
209145,3174,101119,2024-10-01
209146,469,101025,2024-03-25
209147,916,106396,2024-03-09
209148,8635,106159,2023-09-06
209149,7175,102199,2023-04-13
209150,11429,108939,2025-03-23
209151,5948,109090,2024-08-12
209152,3531,105666,2024-06-09
209153,4100,100836,2025-04-06
209154,4993,107888,2023-02-10
209155,6000,107481,2023-04-01
209156,2604,106825,2023-11-22
209157,6362,105677,2024-01-29
209158,11354,104560,2023-04-14
209159,11151,107019,2023-11-20
209160,6473,106386,2024-03-05
209161,7497,101559,2023-12-10
209162,7511,101838,2023-03-27
209163,1948,102300,2023-02-09
209164,8097,100295,2023-04-18
209165,8558,100290,2024-12-10
209166,5532,108626,2025-02-25
209167,9286,103142,2025-02-22
209168,6017,109334,2024-03-08
209169,8037,109662,2025-04-07
209170,3044,106706,2023-07-06
209171,5924,105556,2023-05-21
209172,5656,107544,2024-03-07
209173,1281,105726,2023-01-29
209174,11656,103894,2023-07-12
209175,5689,109952,2025-03-28
209176,10291,108410,2024-10-23
209177,4230,108774,2023-02-18
209178,8450,106846,2023-03-09
209179,8258,107064,2024-11-19
209180,10964,108463,2025-01-28
209181,3133,100165,2025-04-18
209182,4144,103345,2023-10-14
209183,2377,102639,2024-08-29
209184,9879,108127,2024-07-07
209185,6122,103554,2023-05-14
209186,2030,100055,2023-03-08
209187,11665,103940,2023-08-13
209188,9551,108916,2024-08-01
209189,3559,100158,2024-08-01
209190,225,104597,2023-01-08
209191,778,104052,2024-05-16
209192,6888,105648,2024-07-21
209193,5068,109294,2024-11-08
209194,261,101738,2023-11-08
209195,695,105557,2024-03-19
209196,5454,100007,2023-06-01
209197,5767,107375,2024-07-15
209198,8003,100611,2024-11-19
209199,9795,100761,2024-09-17
209200,5324,100923,2023-05-27
209201,11178,107553,2025-01-23
209202,9861,109235,2023-01-08
209203,4444,106405,2023-07-17
209204,6471,109907,2025-05-29
209205,1115,109747,2025-02-20
209206,9427,101826,2024-06-12
209207,3161,108548,2024-03-06
209208,4370,108694,2025-02-11
209209,8861,103076,2024-01-25
209210,2181,106694,2024-08-23
209211,6794,101303,2024-02-27
209212,11477,103177,2024-02-03
209213,7293,107783,2023-03-10
209214,7462,107499,2023-11-22
209215,3035,109794,2024-02-25
209216,11729,109348,2024-12-24
209217,4902,102948,2024-12-06
209218,6304,101627,2024-01-02
209219,4458,108852,2024-10-09
209220,10062,107572,2024-07-06
209221,8917,101441,2024-11-18
209222,10429,104339,2023-04-09
209223,11308,102266,2023-09-22
209224,5373,102685,2025-03-25
209225,7286,107739,2023-02-06
209226,5925,100626,2025-03-22
209227,8737,107742,2023-12-12
209228,5538,100671,2023-11-26
209229,7045,102672,2023-09-29
209230,4839,108754,2023-03-24
209231,8905,108793,2024-06-29
209232,10802,106316,2024-03-28
209233,8464,109695,2025-01-02
209234,6030,100410,2023-04-14
209235,3699,109405,2023-04-26
209236,9454,103292,2024-06-22
209237,7558,101020,2024-03-24
209238,4561,101323,2023-11-02
209239,2757,100360,2023-04-14
209240,3945,104530,2025-05-06
209241,10215,108814,2025-05-29
209242,5074,103471,2024-07-19
209243,2859,108943,2024-11-10
209244,1232,105090,2023-01-18
209245,4800,106397,2023-07-01
209246,5112,107779,2024-06-29
209247,7168,103212,2025-03-25
209248,5861,107210,2025-02-09
209249,3031,103534,2024-02-25
209250,10866,102664,2024-05-08
209251,3724,103811,2023-02-18
209252,8218,109347,2023-01-12
209253,3964,105011,2023-11-23
209254,4862,105078,2024-02-11
209255,10737,108193,2023-10-18
209256,4080,102927,2025-05-05
209257,1030,100689,2025-06-05
209258,9730,105274,2023-10-31
209259,9852,106342,2024-07-29
209260,6859,101667,2024-05-13
209261,7545,103084,2023-02-28
209262,7738,109278,2023-01-04
209263,9387,101245,2024-12-12
209264,11816,109358,2024-09-17
209265,10503,108208,2025-05-15
209266,4570,106502,2024-04-01
209267,6871,101117,2024-04-21
209268,315,109777,2024-08-11
209269,6099,101935,2023-04-05
209270,650,103529,2025-01-01
209271,5753,106619,2025-01-16
209272,2671,105219,2024-05-09
209273,11357,106519,2023-05-17
209274,1130,100930,2025-01-13
209275,10254,109750,2023-02-04
209276,2335,108630,2023-01-27
209277,5677,107433,2025-02-15
209278,9673,105627,2024-01-18
209279,382,100393,2025-04-03
209280,898,104208,2023-11-01
209281,4493,101208,2023-12-19
209282,6987,106263,2024-11-27
209283,3904,100677,2024-01-19
209284,11913,107354,2023-06-10
209285,8141,106111,2024-03-20
209286,2536,103071,2023-01-23
209287,2684,101862,2024-04-06
209288,5232,108859,2024-08-04
209289,2931,109198,2023-08-06
209290,9248,100359,2023-11-25
209291,3177,107529,2023-01-30
209292,1926,103717,2024-10-19
209293,7834,106430,2024-12-20
209294,474,107478,2023-07-09
209295,79,103548,2023-06-06
209296,11991,104575,2024-06-15
209297,9959,103167,2025-04-30
209298,2307,103727,2024-10-25
209299,7627,107891,2024-01-10
209300,6889,108054,2024-05-02
209301,10017,104440,2024-01-20
209302,6357,108935,2023-11-29
209303,3351,103052,2023-10-11
209304,1913,104810,2024-06-01
209305,4636,102560,2024-03-04
209306,10643,109201,2024-09-10
209307,8328,109017,2025-01-15
209308,578,107975,2024-03-27
209309,5882,107803,2025-06-08
209310,10381,104683,2024-03-23
209311,5645,108678,2023-12-13
209312,11088,107193,2024-07-16
209313,6091,106464,2025-04-21
209314,4904,106008,2023-03-31
209315,11396,109532,2023-07-03
209316,4539,102254,2024-04-04
209317,9304,103967,2023-09-29
209318,6323,108818,2024-11-28
209319,2088,109167,2024-01-07
209320,1495,106530,2023-12-21
209321,2366,103008,2024-11-14
209322,8543,108037,2023-08-01
209323,5346,101768,2023-03-30
209324,9024,107651,2024-05-07
209325,8689,106444,2023-09-04
209326,4254,101114,2023-10-08
209327,4664,109172,2024-05-04
209328,10898,107950,2024-03-27
209329,4925,107290,2024-02-22
209330,3225,109572,2024-04-01
209331,10797,101268,2023-01-19
209332,3167,101103,2024-06-20
209333,8797,107190,2025-05-23
209334,2934,108148,2024-05-13
209335,9315,106852,2023-02-26
209336,6715,108837,2024-06-01
209337,8552,106259,2024-03-24
209338,10939,104633,2025-01-17
209339,2863,100151,2023-12-05
209340,11241,100499,2024-11-11
209341,5316,107712,2024-07-01
209342,4851,106610,2023-06-29
209343,2364,101142,2024-02-19
209344,3429,104291,2025-03-01
209345,6668,105415,2023-04-05
209346,8705,106631,2025-05-28
209347,5210,101857,2023-12-21
209348,3813,101408,2023-05-16
209349,1044,104802,2023-03-15
209350,11087,103825,2024-12-30
209351,8541,102054,2024-10-05
209352,10089,108222,2024-10-19
209353,7935,100769,2024-06-28
209354,11992,107048,2024-11-07
209355,8340,107000,2023-11-19
209356,1771,104153,2024-03-23
209357,6716,100870,2025-03-13
209358,1680,108097,2023-01-15
209359,5734,109285,2023-08-31
209360,10062,106796,2024-04-19
209361,607,101754,2025-04-14
209362,11268,105485,2024-01-14
209363,11338,102703,2023-07-08
209364,6352,105051,2023-03-21
209365,2191,104309,2024-01-31
209366,6129,105487,2023-06-07
209367,11277,109849,2024-01-05
209368,11769,107968,2024-07-28
209369,7412,103206,2023-11-21
209370,1880,106216,2024-07-10
209371,3908,102287,2023-01-06
209372,2948,102607,2025-03-28
209373,7588,102038,2023-03-26
209374,3512,101323,2024-05-27
209375,823,100981,2023-05-27
209376,1348,104556,2024-09-07
209377,8501,100844,2023-02-02
209378,11794,108743,2023-09-18
209379,7256,105162,2025-04-15
209380,5454,105897,2024-04-02
209381,11214,107961,2023-09-10
209382,4754,103549,2023-06-03
209383,9182,102957,2023-08-23
209384,9936,101119,2023-07-12
209385,2088,101087,2024-07-16
209386,10397,103950,2024-03-01
209387,6394,109506,2025-04-11
209388,11902,104304,2024-09-30
209389,8480,104080,2024-01-02
209390,9628,108405,2024-10-18
209391,163,108592,2023-10-06
209392,6391,109838,2024-06-12
209393,8147,103381,2023-05-22
209394,9464,107425,2023-11-20
209395,8364,104471,2025-02-14
209396,5488,106996,2023-05-26
209397,7770,101754,2024-10-25
209398,3106,107639,2023-02-24
209399,10243,102354,2023-09-23
209400,4897,106429,2025-05-19
209401,9997,108606,2023-10-11
209402,5697,109240,2024-07-08
209403,10068,100477,2024-09-08
209404,1005,106220,2024-02-13
209405,461,109399,2023-11-01
209406,7658,108593,2023-07-23
209407,896,106827,2023-05-31
209408,6975,104768,2024-02-20
209409,11805,105433,2024-05-29
209410,8715,109277,2024-08-27
209411,9067,108188,2023-07-01
209412,4385,104390,2025-02-16
209413,4924,106371,2023-09-06
209414,1346,102332,2025-01-15
209415,8683,104590,2025-03-26
209416,2291,100703,2024-08-16
209417,2831,107513,2023-11-10
209418,9600,104026,2024-12-02
209419,9292,100726,2024-08-26
209420,8449,101509,2024-12-02
209421,1311,102347,2023-05-22
209422,624,102977,2025-02-08
209423,1213,105591,2024-11-02
209424,1579,102269,2024-10-22
209425,11220,108320,2023-12-29
209426,1283,103445,2024-01-28
209427,8350,104570,2023-02-02
209428,5320,104763,2025-05-10
209429,1773,106353,2024-11-16
209430,5439,102707,2023-08-24
209431,8005,100129,2023-01-02
209432,8806,107406,2024-05-25
209433,7801,106092,2023-03-21
209434,10068,100884,2025-02-07
209435,758,103370,2023-06-30
209436,2596,107061,2023-01-28
209437,7796,103964,2023-10-21
209438,7607,108348,2025-02-03
209439,4702,103930,2023-06-14
209440,6983,107663,2023-09-20
209441,8716,105073,2024-03-08
209442,4460,103592,2023-03-21
209443,1014,103422,2023-05-24
209444,3577,103801,2024-07-11
209445,10880,105800,2025-04-10
209446,4220,103977,2024-04-02
209447,11719,107122,2024-05-07
209448,3869,100904,2025-02-03
209449,5825,108979,2023-12-18
209450,8816,102852,2023-03-21
209451,10174,106928,2025-01-31
209452,4549,105592,2024-09-08
209453,10040,106875,2024-07-12
209454,2434,102271,2023-10-05
209455,3376,101527,2023-05-20
209456,11147,101310,2023-06-02
209457,5829,105992,2024-05-28
209458,8222,108515,2023-07-20
209459,10105,102760,2024-12-06
209460,3376,100344,2024-05-03
209461,8904,101958,2023-10-01
209462,1820,102091,2025-03-05
209463,5405,107658,2023-01-22
209464,10863,106760,2024-04-06
209465,959,107492,2024-05-25
209466,10155,103055,2025-05-11
209467,4918,104156,2024-12-30
209468,5629,104923,2025-01-23
209469,7683,105340,2024-10-31
209470,9872,107178,2023-03-13
209471,1690,103778,2025-05-09
209472,1806,106126,2025-04-07
209473,11361,106803,2025-03-30
209474,8625,107971,2023-08-04
209475,1919,100680,2023-05-14
209476,4891,102578,2024-02-01
209477,4845,105199,2024-09-07
209478,11882,107033,2023-08-25
209479,9370,104584,2024-03-13
209480,8657,104698,2024-01-16
209481,8414,103502,2024-12-26
209482,1631,100206,2025-03-30
209483,9381,100239,2023-07-16
209484,5673,109090,2024-11-26
209485,5652,108249,2024-12-30
209486,7803,102216,2024-01-23
209487,3120,103072,2024-12-12
209488,7759,105734,2023-02-05
209489,3069,108043,2024-10-11
209490,1163,109928,2023-06-08
209491,6372,105009,2023-07-08
209492,1810,100110,2023-06-27
209493,3856,109008,2025-03-10
209494,7191,102661,2025-05-24
209495,8459,108968,2023-02-01
209496,8006,104087,2024-03-21
209497,6786,105040,2024-08-05
209498,8088,100686,2024-01-23
209499,10628,105127,2024-08-15
209500,11640,100044,2025-01-15
209501,11195,101917,2024-07-30
209502,6631,104377,2023-08-14
209503,10848,103927,2023-12-20
209504,6784,102352,2023-07-13
209505,9522,105461,2025-03-18
209506,437,102821,2023-03-16
209507,1267,101979,2024-06-04
209508,7727,100088,2024-12-03
209509,724,100068,2023-02-11
209510,8808,102294,2023-07-03
209511,2095,100903,2024-01-03
209512,3864,102151,2025-02-06
209513,2734,100697,2024-07-08
209514,9609,103851,2024-08-12
209515,11772,105888,2024-01-28
209516,808,108670,2024-08-07
209517,8657,100497,2023-10-26
209518,6958,106275,2023-03-14
209519,7324,101910,2025-05-05
209520,255,101510,2023-10-20
209521,7704,108791,2023-07-05
209522,4319,107632,2025-04-24
209523,5775,109262,2024-09-20
209524,11813,101633,2025-02-26
209525,1996,107981,2023-07-16
209526,9302,100721,2025-03-20
209527,6426,106861,2023-11-28
209528,955,106601,2024-06-11
209529,8698,108236,2024-01-09
209530,7571,107039,2025-03-08
209531,635,102996,2024-04-21
209532,3226,101985,2024-03-10
209533,326,103910,2025-04-29
209534,5708,100872,2023-06-07
209535,11284,105004,2025-06-10
209536,5575,100256,2024-02-08
209537,3265,102075,2025-01-29
209538,7587,100997,2024-12-08
209539,11387,105726,2023-06-08
209540,4512,101443,2024-11-07
209541,7004,109969,2025-04-13
209542,4214,105144,2024-03-17
209543,4912,106252,2024-07-03
209544,6811,106208,2024-04-23
209545,6498,104168,2024-02-26
209546,10061,101968,2023-10-12
209547,2717,108275,2023-11-09
209548,137,100285,2023-01-06
209549,222,101798,2023-08-05
209550,7268,104311,2023-07-15
209551,7330,108366,2023-10-05
209552,8014,101600,2023-01-18
209553,7778,103937,2024-06-03
209554,2922,103121,2023-07-04
209555,2413,105327,2025-05-17
209556,11855,108884,2024-12-07
209557,3654,103657,2024-05-07
