call_id,customer_id,call_date,duration_minutes,call_type
313937,7454,2025-02-26,50,local
313938,2797,2025-04-27,15,local
313939,11966,2025-04-15,41,local
313940,128,2025-05-21,18,local
313941,98,2024-10-15,22,local
313942,2669,2025-01-22,40,international
313943,8662,2024-03-01,40,local
313944,5393,2025-03-23,2,international
313945,9956,2024-01-03,13,international
313946,10632,2023-10-20,4,local
313947,5767,2023-06-13,29,local
313948,3502,2024-11-20,41,local
313949,99,2023-07-24,27,roaming
313950,1255,2023-08-19,25,local
313951,6547,2023-08-16,37,roaming
313952,3852,2025-02-25,33,international
313953,11339,2023-07-10,19,roaming
313954,1357,2023-06-03,4,local
313955,9216,2024-09-11,23,international
313956,1443,2023-08-18,24,local
313957,6772,2023-05-09,53,local
313958,8340,2024-08-13,46,roaming
313959,1513,2023-01-18,36,international
313960,698,2025-05-23,3,local
313961,9825,2023-04-11,47,roaming
313962,7999,2024-02-05,22,international
313963,9751,2023-10-31,8,local
313964,5965,2023-02-08,13,local
313965,9622,2024-05-20,48,local
313966,1341,2023-04-30,48,international
313967,10734,2023-01-07,35,international
313968,9186,2025-02-03,10,local
313969,3836,2024-06-10,22,international
313970,4861,2025-05-05,55,international
313971,6739,2024-11-02,33,international
313972,7604,2024-01-24,31,international
313973,539,2024-12-08,41,international
313974,3255,2023-10-14,17,international
313975,133,2024-08-21,18,international
313976,4890,2023-07-02,32,international
313977,854,2024-05-05,26,international
313978,4596,2023-11-01,19,local
313979,802,2024-01-22,8,roaming
313980,2721,2023-02-17,33,roaming
313981,5113,2025-02-08,5,roaming
313982,2269,2023-05-26,10,local
313983,11653,2023-08-31,47,roaming
313984,8091,2024-12-02,28,international
313985,3401,2024-11-28,35,roaming
313986,4956,2023-05-21,38,roaming
313987,1080,2024-06-05,20,international
313988,1561,2023-05-26,9,local
313989,9480,2023-04-22,33,local
313990,4903,2025-01-30,24,roaming
313991,11911,2023-04-10,48,international
313992,555,2025-01-28,53,international
313993,6038,2023-08-29,19,local
313994,2712,2024-09-26,55,local
313995,6435,2024-01-31,32,roaming
313996,3567,2023-04-19,28,international
313997,8727,2025-04-18,41,international
313998,459,2023-11-11,13,international
313999,4329,2023-10-20,16,local
314000,9800,2024-04-01,45,international
314001,4242,2023-05-20,15,roaming
314002,7434,2023-06-09,33,local
314003,1726,2025-01-02,48,roaming
314004,8096,2023-01-24,53,international
314005,2819,2024-06-07,17,international
314006,3836,2024-11-06,6,local
314007,5840,2025-02-24,34,international
314008,700,2024-04-11,39,local
314009,10853,2024-11-19,17,roaming
314010,11488,2023-04-19,45,roaming
314011,3089,2024-09-09,34,local
314012,9515,2024-06-10,55,local
314013,10302,2023-01-07,47,roaming
314014,6463,2023-02-11,20,international
314015,10322,2023-04-12,23,roaming
314016,3665,2024-06-24,22,local
314017,9690,2024-07-04,5,roaming
314018,1108,2023-10-15,38,international
314019,11400,2024-08-03,27,international
314020,10560,2024-01-08,14,local
314021,11983,2024-04-11,7,roaming
314022,5204,2024-08-25,31,roaming
314023,4298,2025-03-25,15,local
314024,3119,2023-11-02,14,international
314025,1162,2023-05-08,50,roaming
314026,8277,2023-07-02,41,roaming
314027,5947,2025-04-29,42,local
314028,4584,2024-06-30,26,roaming
314029,11293,2023-09-14,2,local
314030,2738,2024-08-23,17,roaming
314031,8222,2023-09-03,4,roaming
314032,2457,2024-10-20,10,local
314033,4958,2024-06-14,29,local
314034,8622,2024-04-03,20,roaming
314035,3682,2024-10-30,40,international
314036,3112,2024-12-07,23,roaming
314037,6393,2025-05-18,9,local
314038,3910,2024-10-07,8,roaming
314039,10487,2023-10-04,6,roaming
314040,9182,2025-05-25,3,roaming
314041,7830,2023-04-30,41,international
314042,9206,2023-02-21,37,roaming
314043,8765,2024-02-07,54,international
314044,9450,2024-06-15,23,international
314045,1153,2024-05-19,50,local
314046,2913,2023-07-18,19,roaming
314047,2589,2023-12-08,8,local
314048,8268,2025-03-27,28,local
314049,7194,2023-11-23,42,international
314050,6851,2023-12-01,5,international
314051,3346,2024-10-23,60,roaming
314052,10209,2023-09-22,60,local
314053,6572,2023-06-05,48,local
314054,10566,2024-10-07,41,international
314055,1670,2024-08-07,58,international
314056,3603,2023-09-27,34,international
314057,2693,2023-01-28,50,international
314058,8582,2025-02-16,17,international
314059,11952,2024-12-10,41,local
314060,8843,2023-12-18,19,roaming
314061,1193,2024-12-03,9,international
314062,11699,2023-10-07,32,roaming
314063,9099,2023-10-23,14,local
314064,297,2024-12-04,51,roaming
314065,5523,2024-12-12,2,international
314066,10484,2025-03-30,13,international
314067,3148,2023-12-02,13,local
314068,4192,2023-11-13,17,roaming
314069,2465,2024-08-20,44,roaming
314070,5571,2024-11-07,31,roaming
314071,7529,2024-07-14,25,roaming
314072,1864,2023-05-17,36,international
314073,128,2023-02-26,14,international
314074,2260,2025-01-30,11,roaming
314075,2734,2024-01-13,25,local
314076,4507,2024-02-16,46,roaming
314077,8111,2024-04-30,21,local
314078,6484,2024-02-07,46,international
314079,3726,2023-01-02,16,local
314080,8119,2024-11-07,10,local
314081,1651,2024-03-11,11,roaming
314082,4972,2025-01-20,48,international
314083,2789,2023-03-10,27,roaming
314084,11041,2024-08-09,25,local
314085,11098,2025-06-18,29,international
314086,659,2023-01-03,59,local
314087,10314,2023-11-03,4,roaming
314088,8740,2025-01-11,51,local
314089,9311,2023-07-16,28,roaming
314090,6476,2024-11-26,27,international
314091,6487,2025-02-20,9,international
314092,516,2024-06-03,59,roaming
314093,5530,2024-12-11,22,roaming
314094,8287,2025-05-15,45,local
314095,10280,2024-04-29,56,local
314096,751,2023-08-01,22,roaming
314097,5384,2024-07-27,18,international
314098,3414,2024-05-26,32,roaming
314099,9321,2024-05-06,16,international
314100,1945,2024-04-21,20,local
314101,4134,2024-05-23,6,international
314102,9746,2023-05-22,37,local
314103,2287,2024-12-13,8,local
314104,11518,2023-12-21,52,roaming
314105,8765,2024-05-19,57,local
314106,4147,2023-07-30,10,local
314107,8878,2023-01-20,46,international
314108,6894,2024-06-13,56,roaming
314109,9313,2024-09-22,4,local
314110,9496,2025-06-06,57,roaming
314111,8746,2024-10-04,53,international
314112,5336,2024-03-17,31,local
314113,3215,2025-02-02,18,roaming
314114,6078,2024-08-23,33,roaming
314115,4112,2023-02-13,48,roaming
314116,7907,2023-04-21,50,roaming
314117,7582,2023-12-02,45,local
314118,4842,2024-04-02,47,international
314119,9789,2023-08-27,53,roaming
314120,9966,2023-12-04,2,local
314121,119,2023-01-09,53,international
314122,3032,2024-08-27,22,international
314123,4544,2023-06-10,26,roaming
314124,2626,2023-10-30,51,roaming
314125,5551,2024-07-13,28,local
314126,3078,2023-10-13,30,international
314127,1221,2025-04-01,21,international
314128,111,2023-01-02,7,local
314129,8206,2025-03-08,33,local
314130,1511,2023-10-25,16,international
314131,1993,2024-07-01,44,local
314132,4628,2024-01-02,13,roaming
314133,8496,2023-01-01,26,international
314134,7858,2025-06-03,10,local
314135,4895,2023-07-26,15,roaming
314136,201,2024-02-10,37,international
314137,4995,2024-10-09,11,local
314138,3674,2023-04-07,2,local
314139,2852,2025-02-06,21,local
314140,2055,2024-07-17,15,local
314141,7786,2025-04-11,2,roaming
314142,7213,2024-09-21,52,local
314143,563,2023-08-03,4,local
314144,2941,2023-10-12,41,local
314145,7570,2024-08-02,46,local
314146,1586,2024-02-09,26,local
314147,11895,2024-12-07,51,local
314148,4555,2023-03-29,33,local
314149,8423,2023-04-01,50,international
314150,7911,2025-03-06,55,roaming
314151,9184,2025-05-18,52,roaming
314152,5071,2025-01-23,5,international
314153,2258,2023-08-29,23,roaming
314154,8984,2023-06-08,47,roaming
314155,82,2025-01-02,45,local
314156,1203,2023-05-13,48,international
314157,3384,2024-06-25,31,local
314158,1305,2024-04-01,26,roaming
314159,3368,2023-04-23,19,local
314160,2445,2024-04-20,35,international
314161,9979,2025-03-20,47,local
314162,9937,2023-05-31,38,local
314163,3493,2024-05-09,11,roaming
314164,7316,2023-11-04,23,roaming
314165,9750,2023-08-23,23,international
314166,272,2024-12-24,54,roaming
314167,7043,2023-05-31,49,roaming
314168,4875,2023-05-16,54,roaming
314169,581,2023-10-01,41,international
314170,6752,2023-08-01,15,local
314171,1462,2025-03-17,5,local
314172,402,2023-11-21,8,international
314173,4340,2024-12-23,43,roaming
314174,11456,2024-08-14,34,international
314175,2156,2024-04-21,57,international
314176,9011,2024-07-29,24,international
314177,1172,2023-01-31,8,local
314178,7389,2025-02-18,14,roaming
314179,7870,2024-06-30,50,international
314180,4307,2023-12-04,54,local
314181,6556,2024-05-12,36,roaming
314182,6021,2025-02-01,2,international
314183,11018,2023-04-29,34,local
314184,10050,2025-06-17,29,local
314185,1407,2023-08-13,41,local
314186,6090,2023-01-30,43,roaming
314187,569,2024-03-11,11,roaming
314188,7366,2023-06-24,37,international
314189,4923,2023-03-16,11,international
314190,11404,2024-06-21,10,local
314191,2756,2023-07-17,19,local
314192,3762,2023-06-19,10,roaming
314193,3365,2023-02-06,38,roaming
314194,7547,2024-10-09,4,roaming
314195,1495,2024-12-26,12,international
314196,8997,2025-02-09,52,local
314197,1665,2023-08-29,13,international
314198,2100,2025-04-27,13,international
314199,4138,2024-12-25,15,international
314200,11789,2025-04-18,10,local
314201,3209,2024-08-23,34,local
314202,7919,2023-02-27,2,international
314203,6970,2023-05-27,40,international
314204,3081,2025-03-04,37,international
314205,10377,2023-06-22,57,international
314206,2225,2023-07-07,29,roaming
314207,3101,2023-10-30,47,international
314208,2578,2024-11-05,40,local
314209,7777,2023-12-18,52,local
314210,2749,2024-03-26,31,international
314211,8671,2024-06-04,55,roaming
314212,7395,2023-05-05,19,local
314213,11269,2024-02-12,22,local
314214,11053,2024-08-16,13,international
314215,7587,2024-09-08,31,local
314216,3291,2023-05-09,34,roaming
314217,4829,2025-01-20,4,international
314218,4743,2024-03-16,56,international
314219,7093,2023-12-16,37,roaming
314220,5114,2024-07-08,41,local
314221,6386,2025-01-30,31,roaming
314222,2148,2025-06-08,4,roaming
314223,10208,2025-01-10,19,international
314224,6599,2023-04-20,45,local
314225,11581,2023-05-04,59,local
314226,7774,2023-12-09,31,roaming
314227,1050,2024-10-09,36,roaming
314228,2537,2024-03-10,28,roaming
314229,1976,2024-05-01,4,local
314230,10434,2023-08-18,50,international
314231,3845,2025-04-10,23,local
314232,493,2023-01-02,17,roaming
314233,7078,2023-12-31,44,local
314234,2592,2025-03-02,39,international
314235,8479,2023-06-26,36,local
314236,7561,2023-11-19,15,international
314237,10966,2024-09-05,18,roaming
314238,2760,2024-05-26,5,roaming
314239,6234,2024-07-22,55,local
314240,1038,2023-08-24,15,roaming
314241,5811,2023-04-08,25,international
314242,3244,2025-03-18,8,roaming
314243,4323,2024-08-14,36,local
314244,4681,2023-05-05,13,international
314245,6072,2025-04-19,58,international
314246,828,2024-07-29,7,international
314247,7754,2023-11-20,44,roaming
314248,3573,2023-10-26,14,local
314249,7756,2023-10-18,57,international
314250,10196,2024-11-11,42,roaming
314251,9477,2025-06-08,48,international
314252,5217,2024-01-07,50,local
314253,436,2024-08-20,24,local
314254,10341,2024-05-01,27,local
314255,11221,2023-09-04,36,local
314256,1016,2024-12-26,24,international
314257,3900,2023-09-22,29,international
314258,11309,2025-03-17,45,local
314259,8779,2025-06-04,59,local
314260,9134,2025-01-12,33,local
314261,5459,2024-08-05,39,international
314262,8830,2024-01-10,20,international
314263,5680,2023-11-21,2,international
314264,1787,2025-03-01,21,roaming
314265,7965,2024-10-23,39,local
314266,4585,2024-06-01,52,local
314267,6233,2023-02-10,50,international
314268,7671,2025-04-15,43,roaming
314269,11931,2023-07-03,57,international
314270,11610,2023-09-25,39,roaming
314271,3714,2024-09-16,9,local
314272,1425,2024-07-22,9,local
314273,5399,2025-05-24,39,local
314274,4911,2024-02-12,35,roaming
314275,4854,2025-04-24,3,roaming
314276,11327,2024-08-13,19,local
314277,10144,2023-09-22,57,local
314278,4337,2024-05-20,53,international
314279,8005,2024-09-29,50,roaming
314280,7947,2024-08-02,32,roaming
314281,2467,2024-03-06,33,international
314282,2551,2023-10-30,21,roaming
314283,3183,2023-03-15,44,international
314284,575,2024-08-14,8,roaming
314285,10478,2024-03-28,8,international
314286,7914,2023-06-29,29,local
314287,3867,2025-02-28,58,roaming
314288,3245,2024-08-26,24,international
314289,10281,2024-08-26,47,roaming
314290,10680,2023-09-06,21,local
314291,3762,2024-02-23,9,local
314292,10185,2024-03-16,32,international
314293,5314,2023-02-25,28,local
314294,7853,2024-11-02,45,roaming
314295,3545,2025-02-09,57,local
314296,11619,2024-10-24,22,international
314297,4311,2024-08-11,3,international
314298,1795,2025-01-02,52,roaming
314299,8922,2023-11-11,24,roaming
314300,11883,2024-02-13,11,local
314301,9292,2023-03-20,13,roaming
314302,6372,2024-05-20,29,international
314303,3977,2023-09-20,44,roaming
314304,1721,2025-04-19,42,international
314305,6166,2025-06-18,29,local
314306,8157,2024-11-01,1,local
314307,7159,2023-11-02,21,local
314308,7909,2023-08-04,23,local
314309,10359,2025-02-14,39,local
314310,1101,2023-08-19,14,international
314311,11640,2025-02-04,15,roaming
314312,6306,2024-08-23,20,international
314313,4732,2023-12-19,37,international
314314,4214,2024-01-08,4,local
314315,4935,2023-01-31,7,international
314316,7408,2025-04-22,45,international
314317,7516,2025-04-12,24,local
314318,527,2023-01-06,15,international
314319,9463,2024-09-09,47,international
314320,11229,2023-03-09,50,local
314321,5153,2023-05-11,39,roaming
314322,2626,2024-02-17,19,international
314323,825,2024-07-24,41,international
314324,1566,2023-01-19,47,roaming
314325,6145,2025-04-16,31,local
314326,4701,2023-01-30,43,local
314327,290,2023-12-08,45,roaming
314328,10651,2023-09-16,28,international
314329,8985,2024-11-09,32,roaming
314330,7235,2025-03-11,19,roaming
314331,11987,2025-05-12,29,international
314332,8195,2023-11-17,58,local
314333,9253,2023-09-04,53,roaming
314334,2413,2024-08-30,36,international
314335,3115,2023-07-10,30,local
314336,1277,2025-06-12,8,roaming
314337,2569,2024-09-09,36,local
314338,10533,2024-08-10,49,roaming
314339,8511,2023-08-29,33,local
314340,11411,2023-10-09,8,international
314341,9891,2024-10-01,14,international
314342,6784,2025-02-05,40,international
314343,75,2024-06-01,28,local
314344,2690,2024-08-13,23,international
314345,8133,2023-12-04,36,international
314346,9536,2023-08-13,8,roaming
314347,8061,2024-12-22,19,local
314348,6285,2023-06-07,32,local
314349,4212,2025-04-03,8,roaming
314350,10262,2024-05-17,12,local
314351,2451,2024-07-15,16,local
314352,4940,2024-06-10,27,international
314353,8675,2023-05-29,57,roaming
314354,8229,2023-12-10,14,international
314355,10281,2024-07-21,57,local
314356,8662,2024-10-11,49,local
314357,4885,2024-08-18,59,roaming
314358,6563,2023-06-30,16,roaming
314359,4836,2024-10-14,1,roaming
314360,2586,2023-03-19,25,international
314361,11609,2024-03-03,51,international
314362,10596,2024-04-06,7,roaming
314363,4090,2023-10-10,55,roaming
314364,2456,2024-09-10,35,international
314365,2066,2023-11-06,35,local
314366,10209,2024-11-19,12,local
314367,9306,2025-05-02,54,international
314368,3709,2023-05-16,11,roaming
314369,7561,2025-02-19,7,local
314370,5223,2023-05-12,14,roaming
314371,5685,2025-01-13,32,roaming
314372,1159,2023-10-19,57,roaming
314373,1856,2025-05-18,36,local
314374,2945,2025-03-22,3,international
314375,11398,2023-10-16,50,local
314376,5497,2024-06-11,9,international
314377,11039,2024-09-22,40,local
314378,4600,2023-01-14,17,local
314379,9084,2024-12-04,27,roaming
314380,9610,2023-03-01,23,international
314381,3914,2024-05-28,2,international
314382,508,2023-01-19,20,international
314383,5983,2023-07-05,54,international
314384,2443,2024-02-24,21,international
314385,6396,2023-02-27,26,international
314386,9901,2023-07-02,27,roaming
314387,8972,2024-06-04,58,local
314388,4080,2023-10-30,45,international
314389,8627,2023-01-10,37,international
314390,11767,2024-09-23,27,local
314391,2,2024-08-10,21,roaming
314392,6565,2025-05-13,31,international
314393,5264,2023-02-23,42,local
314394,7253,2025-03-25,26,roaming
314395,4962,2025-01-26,32,roaming
314396,9512,2023-04-27,15,local
314397,10043,2023-01-16,1,international
314398,4922,2024-03-21,11,roaming
314399,6593,2024-08-07,7,local
314400,904,2023-12-06,56,local
314401,6821,2024-10-21,47,roaming
314402,3518,2024-01-10,33,roaming
314403,7810,2024-05-21,25,international
314404,3172,2023-04-19,57,international
314405,1211,2024-11-03,39,roaming
314406,11268,2024-03-23,57,international
314407,10598,2023-02-22,24,local
314408,8017,2024-03-07,29,local
314409,11341,2023-09-18,6,international
314410,1877,2023-01-11,26,local
314411,2898,2025-06-01,50,roaming
314412,11250,2023-12-10,10,local
314413,6620,2023-03-05,21,international
314414,9766,2024-09-06,15,international
314415,11575,2023-05-08,45,local
314416,1048,2024-12-17,53,international
314417,8237,2025-01-24,35,international
314418,1433,2023-10-04,22,international
314419,11442,2024-08-05,57,international
314420,6586,2023-02-16,23,international
314421,536,2024-05-06,16,international
314422,7199,2023-03-27,49,local
314423,8304,2024-07-06,58,local
314424,10591,2023-09-16,57,local
314425,460,2025-05-18,21,local
314426,2953,2024-01-19,46,local
314427,2660,2023-05-21,1,international
314428,10473,2023-04-26,58,roaming
314429,4134,2024-11-29,48,local
314430,7324,2025-06-09,15,international
314431,11753,2023-04-17,59,international
314432,10676,2023-09-19,45,local
314433,1862,2023-10-23,54,local
314434,2563,2023-02-12,39,local
314435,1050,2024-12-16,4,roaming
314436,2124,2024-10-24,47,roaming
314437,4036,2025-01-01,17,roaming
314438,6892,2023-07-12,44,roaming
314439,6101,2023-11-22,58,international
314440,11144,2025-03-10,60,roaming
314441,8077,2025-02-02,21,international
314442,3086,2024-10-03,30,local
314443,9768,2024-12-26,21,international
314444,1050,2025-01-02,43,local
314445,5297,2025-01-07,12,local
314446,1317,2025-01-23,8,roaming
314447,11390,2024-02-10,38,international
314448,11721,2023-07-14,56,international
314449,6565,2024-01-15,18,local
314450,10515,2024-06-21,3,local
314451,4563,2023-07-21,33,international
314452,5412,2023-07-07,27,roaming
314453,4685,2023-03-28,36,roaming
314454,7041,2025-01-09,2,international
314455,3300,2024-09-23,3,local
314456,10201,2023-01-02,53,international
314457,9215,2025-02-12,18,roaming
314458,1515,2023-09-08,27,roaming
314459,10557,2024-08-29,55,international
314460,6851,2025-02-25,21,international
314461,5628,2024-02-24,26,international
314462,3922,2023-07-23,3,roaming
314463,9056,2023-01-10,11,international
314464,4184,2023-08-08,30,local
314465,1671,2025-05-30,26,international
314466,6876,2024-09-16,33,international
314467,5140,2023-05-08,48,roaming
314468,11657,2025-03-07,49,international
314469,11918,2024-02-12,17,international
314470,377,2024-12-16,55,international
314471,3037,2023-11-19,46,roaming
314472,1168,2023-02-02,18,roaming
314473,2866,2025-02-16,33,local
314474,1216,2024-11-16,30,roaming
314475,4697,2023-12-23,20,international
314476,9866,2024-02-15,26,local
314477,6960,2023-10-28,59,roaming
314478,9364,2024-10-13,31,local
314479,10572,2023-01-06,7,local
314480,3408,2025-02-17,5,roaming
314481,10106,2024-11-23,51,roaming
314482,5956,2024-10-02,56,international
314483,6359,2023-06-15,26,roaming
314484,7789,2024-09-01,22,international
314485,3377,2024-12-13,25,local
314486,6712,2023-10-15,37,international
314487,10623,2023-05-22,58,local
314488,9261,2024-05-09,28,international
314489,11925,2025-05-22,33,roaming
314490,6543,2024-11-04,2,roaming
314491,8978,2023-04-26,47,local
314492,5758,2023-05-04,41,roaming
314493,1355,2023-08-12,15,roaming
314494,8523,2024-08-23,32,international
314495,2836,2025-02-10,32,local
314496,9403,2025-05-02,17,local
314497,6226,2024-07-21,20,local
314498,6521,2024-11-24,5,international
314499,7918,2024-11-29,13,international
314500,3896,2024-01-03,27,local
314501,9876,2025-02-10,44,local
314502,7061,2023-05-27,42,roaming
314503,3104,2025-03-06,25,local
314504,558,2024-02-08,52,international
314505,1841,2023-04-22,28,roaming
314506,177,2025-01-08,15,local
314507,4252,2023-04-01,57,local
314508,10585,2025-06-08,30,international
314509,10529,2024-08-23,10,international
314510,2014,2024-10-21,47,local
314511,6978,2023-09-27,4,international
314512,678,2024-03-25,38,roaming
314513,2749,2024-11-04,54,local
314514,10355,2024-03-10,13,local
314515,1562,2023-12-03,43,local
314516,6729,2024-10-14,55,international
314517,10011,2023-06-24,27,international
314518,2774,2023-01-12,44,international
314519,1343,2023-06-28,5,local
314520,3214,2025-04-18,41,roaming
314521,7560,2023-05-02,50,local
314522,7381,2023-01-27,34,local
314523,9539,2024-04-14,47,local
314524,11772,2024-10-14,22,local
314525,4931,2024-05-28,29,local
314526,3298,2023-11-12,53,roaming
314527,588,2024-12-06,35,local
314528,9298,2024-04-23,59,international
314529,10743,2024-04-12,41,local
314530,3452,2025-01-04,19,roaming
314531,6129,2023-12-21,10,local
314532,6096,2025-03-30,32,international
314533,11456,2025-05-09,47,international
314534,86,2025-02-22,3,roaming
314535,7613,2023-10-12,18,roaming
314536,1601,2023-10-20,11,local
314537,3724,2024-10-04,18,international
314538,1389,2025-06-16,38,roaming
314539,911,2023-12-16,30,international
314540,1970,2025-03-04,29,roaming
314541,3407,2024-11-07,12,local
314542,10617,2023-12-21,19,international
314543,684,2024-08-28,36,international
314544,4235,2025-03-10,8,roaming
314545,2268,2024-02-22,8,roaming
314546,9981,2024-06-05,39,local
314547,5520,2023-05-29,27,roaming
314548,9205,2025-01-22,7,international
314549,8990,2024-06-12,30,local
314550,184,2024-02-26,38,international
314551,11626,2025-04-30,25,local
314552,5318,2025-05-08,58,local
314553,4884,2024-02-09,23,roaming
314554,9562,2024-12-22,12,roaming
314555,6447,2025-06-09,52,roaming
314556,6436,2023-09-01,5,international
314557,7828,2024-04-21,45,local
314558,8551,2023-03-30,15,local
314559,6161,2023-05-07,11,local
314560,2892,2024-02-25,33,local
314561,4136,2023-06-14,14,roaming
314562,1804,2024-08-12,49,international
314563,6974,2025-06-03,44,local
314564,758,2023-12-20,59,roaming
314565,8351,2024-05-12,49,roaming
314566,4934,2025-01-24,38,roaming
314567,9879,2024-10-24,20,international
314568,3976,2023-04-11,7,local
314569,2533,2025-03-19,38,local
314570,3383,2024-02-16,26,roaming
314571,4520,2023-01-07,52,international
314572,5081,2023-05-06,40,roaming
314573,10850,2025-01-28,36,local
314574,8364,2025-04-14,29,international
314575,4011,2023-05-07,57,roaming
314576,7899,2024-07-30,35,international
314577,8810,2025-05-06,5,local
314578,1723,2025-05-01,14,local
314579,7187,2025-05-03,36,roaming
314580,5775,2024-10-04,36,roaming
314581,3043,2023-03-18,3,international
314582,2615,2024-02-22,6,local
314583,6301,2023-05-31,19,local
314584,8202,2024-11-18,40,local
314585,11163,2024-01-24,53,local
314586,2429,2025-04-25,51,roaming
314587,6592,2024-11-19,48,local
314588,4824,2024-09-21,56,roaming
314589,8916,2025-03-25,51,international
314590,2299,2023-11-10,38,international
314591,8253,2023-02-26,28,roaming
314592,5921,2023-08-06,1,local
314593,778,2024-10-17,14,local
314594,1063,2024-11-23,22,international
314595,1930,2023-08-26,37,local
314596,8402,2023-12-30,2,local
314597,7522,2024-08-04,32,local
314598,3124,2023-11-26,20,roaming
314599,1742,2025-02-18,24,roaming
314600,8133,2023-11-26,8,international
314601,11696,2023-01-14,55,international
314602,4163,2023-11-07,50,international
314603,10443,2023-07-31,32,international
314604,995,2025-03-15,43,local
314605,6734,2024-04-30,30,local
314606,3496,2023-01-07,25,international
314607,5987,2023-12-19,27,local
314608,1519,2023-05-25,25,local
314609,3084,2024-04-22,6,international
314610,4956,2023-01-19,16,local
314611,4400,2024-07-29,30,roaming
314612,11313,2023-07-22,23,international
314613,419,2023-02-12,52,local
314614,7614,2023-03-13,7,international
314615,9472,2025-06-03,6,international
314616,4567,2023-04-13,36,international
314617,8350,2024-03-09,50,local
314618,10522,2024-12-21,51,international
314619,9042,2024-03-24,47,local
314620,1535,2023-10-18,43,international
314621,92,2023-05-01,4,international
314622,7277,2024-01-09,32,international
314623,3181,2023-03-18,52,international
314624,10527,2023-08-30,1,roaming
314625,1296,2025-06-01,54,international
314626,1046,2023-04-22,3,international
314627,5446,2024-05-30,13,roaming
314628,5748,2025-06-19,9,international
314629,7500,2024-11-14,10,roaming
314630,3015,2024-06-11,37,international
314631,5574,2024-05-28,41,international
314632,5438,2023-04-08,47,local
314633,11890,2025-01-17,11,roaming
314634,4367,2023-10-17,39,international
314635,8569,2024-12-05,33,international
314636,955,2025-01-11,45,roaming
314637,3500,2023-10-15,26,international
314638,4825,2024-10-17,47,international
314639,8306,2023-10-17,45,roaming
314640,7141,2024-09-01,1,roaming
314641,3256,2024-10-28,50,international
314642,10893,2023-09-07,25,international
314643,2828,2023-03-05,24,international
314644,11336,2023-01-18,53,international
314645,2735,2024-04-07,35,international
314646,7275,2025-02-18,8,roaming
314647,1050,2023-07-11,58,international
314648,8361,2023-03-13,25,local
314649,3248,2023-04-16,25,roaming
314650,8815,2024-10-17,36,local
314651,3520,2024-09-02,57,roaming
314652,768,2025-03-30,8,roaming
314653,7263,2024-06-07,24,international
314654,6938,2024-01-28,22,international
314655,2561,2023-02-07,2,international
314656,11573,2023-03-31,41,local
314657,757,2024-05-30,60,local
314658,3755,2023-09-10,44,local
314659,4643,2023-04-27,53,local
314660,5247,2023-10-19,37,international
314661,76,2023-04-08,47,local
314662,3933,2023-11-12,35,international
314663,11065,2023-07-14,26,roaming
314664,1636,2024-08-03,49,local
314665,9558,2024-07-03,32,international
314666,6989,2024-04-29,19,roaming
314667,6768,2024-04-07,6,roaming
314668,11759,2024-12-20,17,international
314669,1492,2023-05-29,24,local
314670,11359,2024-08-09,16,international
314671,987,2025-03-29,3,roaming
314672,1743,2023-03-25,8,international
314673,11960,2023-11-20,13,international
314674,7835,2023-12-03,19,international
314675,2837,2024-07-25,20,local
314676,6477,2023-04-18,25,roaming
314677,3367,2025-01-18,12,roaming
314678,8241,2023-07-31,37,international
314679,8038,2024-03-31,60,international
314680,11236,2025-04-20,52,international
314681,3044,2024-09-14,35,international
314682,4167,2023-01-17,30,roaming
314683,1812,2023-11-02,37,roaming
314684,9625,2025-01-22,6,roaming
314685,9939,2024-11-24,7,international
314686,2598,2023-04-06,24,local
314687,9855,2025-03-13,16,roaming
314688,11046,2023-06-02,15,roaming
314689,1648,2023-11-16,60,local
314690,11986,2023-01-05,19,roaming
314691,6377,2024-07-08,29,local
314692,5738,2025-02-23,27,local
314693,2350,2023-07-10,1,international
314694,7034,2025-01-04,29,local
314695,5260,2024-01-12,44,international
314696,6513,2023-12-15,1,international
314697,10889,2024-01-28,29,international
314698,5974,2025-04-18,22,local
314699,5651,2025-05-13,28,local
314700,5627,2024-12-19,30,local
314701,3563,2024-01-22,41,international
314702,7835,2023-11-10,36,local
314703,24,2024-09-19,9,roaming
314704,177,2024-05-07,53,international
314705,7881,2023-03-24,45,international
314706,11417,2024-12-30,28,local
314707,3272,2023-11-28,7,local
314708,10511,2025-03-10,46,roaming
314709,2589,2024-11-02,45,local
314710,2798,2023-10-04,56,roaming
314711,9024,2023-11-14,51,international
314712,8758,2023-05-02,39,international
314713,11040,2025-06-07,58,local
314714,7269,2024-04-16,8,local
314715,3850,2023-03-19,23,local
314716,11828,2024-04-04,28,international
314717,8204,2024-07-14,10,local
314718,5853,2024-01-04,5,local
314719,5828,2023-07-23,12,international
314720,5767,2024-08-27,9,local
314721,5749,2023-03-23,43,roaming
314722,9709,2023-10-19,3,local
314723,8255,2023-03-05,40,roaming
314724,11778,2024-04-30,52,roaming
314725,7586,2024-06-06,21,local
314726,10780,2023-11-03,43,international
314727,4047,2024-11-18,33,roaming
314728,5124,2023-07-03,33,local
314729,8668,2024-01-25,52,international
314730,4111,2024-10-20,30,local
314731,10446,2024-08-22,33,international
314732,3941,2024-03-07,60,international
314733,9441,2023-09-18,14,local
314734,9242,2023-11-25,42,roaming
