usage_id,customer_id,usage_date,data_used_mb
416567,1780,2023-08-23,4022
416568,2279,2024-03-29,2165
416569,10417,2025-05-04,4229
416570,6715,2024-04-22,1062
416571,5582,2024-02-29,1200
416572,11099,2025-02-14,1833
416573,10792,2023-08-10,2325
416574,7589,2023-09-21,186
416575,9981,2024-01-20,697
416576,3070,2023-01-01,1525
416577,4365,2025-05-17,3125
416578,6032,2024-04-08,1576
416579,11644,2024-03-06,3776
416580,1215,2023-06-28,175
416581,6600,2023-03-26,2939
416582,4457,2023-01-14,514
416583,5552,2024-04-18,2701
416584,2576,2024-05-29,1800
416585,1390,2025-01-07,4898
416586,11431,2024-10-20,4504
416587,7617,2024-06-19,2341
416588,3810,2024-07-29,1296
416589,3341,2025-03-24,1752
416590,120,2025-05-13,965
416591,4062,2025-04-10,2753
416592,9543,2024-12-20,3793
416593,4976,2023-10-16,4838
416594,4079,2024-05-10,1054
416595,3864,2024-11-03,578
416596,7398,2025-06-12,3693
416597,2581,2024-05-13,656
416598,8680,2025-02-02,2491
416599,5769,2023-06-09,1776
416600,1362,2023-02-10,1075
416601,3420,2025-01-10,3471
416602,7584,2024-06-30,955
416603,9988,2023-08-04,3806
416604,1733,2024-01-09,4399
416605,618,2024-09-27,2514
416606,738,2023-12-13,3980
416607,2368,2025-01-24,828
416608,8938,2024-06-28,1480
416609,7148,2023-01-11,1722
416610,2341,2024-11-13,4039
416611,2260,2025-06-12,2162
416612,8732,2025-03-27,3664
416613,10686,2023-12-13,2658
416614,3950,2025-02-21,2270
416615,9626,2023-12-13,837
416616,3873,2024-03-10,3326
416617,9897,2023-11-24,1858
416618,1746,2024-10-26,208
416619,11186,2023-02-06,2691
416620,6995,2025-01-21,3982
416621,8621,2023-06-22,3638
416622,3457,2023-03-22,981
416623,2227,2023-01-16,917
416624,6041,2023-02-21,2701
416625,4076,2024-07-17,3488
416626,7752,2023-09-27,3585
416627,499,2025-02-10,218
416628,1758,2024-09-20,4156
416629,713,2024-11-26,839
416630,6829,2023-11-23,63
416631,7515,2025-06-10,2591
416632,6503,2024-10-29,4176
416633,11869,2023-01-20,3950
416634,11115,2023-09-22,4177
416635,8355,2023-06-15,4927
416636,6712,2024-04-14,4307
416637,2772,2023-02-19,121
416638,10210,2024-09-04,1808
416639,8618,2023-06-13,2686
416640,7003,2025-05-26,3965
416641,6340,2024-09-09,3119
416642,10943,2024-09-18,4363
416643,10655,2023-01-04,3049
416644,8356,2025-01-17,2823
416645,4282,2024-10-30,3517
416646,5944,2024-03-11,2484
416647,9304,2023-05-10,4819
416648,314,2024-11-15,2298
416649,11664,2025-03-14,3979
416650,5152,2023-08-29,1413
416651,4441,2023-07-10,1962
416652,7836,2024-10-06,3885
416653,8041,2024-06-12,2647
416654,5615,2025-05-31,2183
416655,11397,2025-05-28,2825
416656,10342,2024-09-16,3788
416657,6682,2024-10-01,2080
416658,9508,2025-06-02,4603
416659,7145,2023-10-06,1585
416660,5544,2023-05-24,808
416661,8420,2024-07-03,880
416662,10397,2023-02-06,1556
416663,4846,2023-05-23,4570
416664,3248,2024-03-17,831
416665,3218,2023-01-05,4987
416666,4414,2023-09-14,484
416667,4915,2024-03-21,719
416668,7667,2023-08-01,3202
416669,3082,2024-05-06,3848
416670,11392,2023-08-12,3687
416671,5402,2024-05-04,535
416672,4802,2023-01-19,1727
416673,313,2023-11-27,535
416674,7090,2023-06-13,3935
416675,10699,2024-03-19,3154
416676,967,2025-06-12,157
416677,1117,2024-03-29,4602
416678,8933,2024-08-13,3881
416679,11910,2024-01-26,3246
416680,5812,2023-03-29,1392
416681,4373,2024-11-23,183
416682,9996,2024-12-30,1601
416683,5098,2025-02-26,1076
416684,2154,2023-03-11,2067
416685,7709,2023-04-06,2240
416686,8400,2023-11-19,1264
416687,8390,2025-04-09,753
416688,7313,2023-05-20,616
416689,2958,2023-01-26,3042
416690,11532,2024-11-03,293
416691,8669,2023-08-20,2031
416692,265,2023-06-28,2723
416693,11000,2023-09-16,4503
416694,7140,2023-07-24,2741
416695,5529,2024-04-19,1794
416696,10628,2024-12-09,159
416697,7178,2023-11-06,2187
416698,1851,2023-04-23,3531
416699,6383,2023-09-27,4289
416700,562,2023-11-16,4337
416701,9720,2024-04-02,2838
416702,7139,2025-05-09,4546
416703,8628,2023-03-17,634
416704,4,2024-09-02,3553
416705,11880,2023-06-28,1207
416706,8116,2023-08-11,1781
416707,7150,2023-08-19,2136
416708,7365,2023-08-20,3803
416709,1517,2023-03-20,2370
416710,5250,2023-03-28,1377
416711,10093,2023-09-14,3365
416712,2828,2023-03-31,1972
416713,7850,2025-04-04,4382
416714,3531,2024-02-02,4762
416715,848,2024-03-27,2233
416716,5140,2024-12-31,3737
416717,809,2024-08-16,1193
416718,6245,2024-01-28,1380
416719,388,2024-03-03,1597
416720,2563,2024-12-08,2541
416721,6652,2023-08-18,2212
416722,1748,2024-11-21,2790
416723,7817,2024-12-05,3044
416724,1725,2024-05-06,3738
416725,7066,2024-08-08,1263
416726,10677,2023-08-21,1672
416727,822,2024-03-09,4056
416728,2209,2024-05-05,608
416729,4338,2023-01-08,3906
416730,7565,2023-06-02,2556
416731,6999,2025-02-22,4448
416732,4155,2023-01-03,4652
416733,11890,2025-01-06,2276
416734,9438,2023-11-07,2843
416735,6101,2023-03-25,3552
416736,11033,2024-04-16,2789
416737,3535,2024-11-22,78
416738,11131,2024-11-04,2462
416739,5097,2023-09-02,1158
416740,9013,2024-10-03,3007
416741,4839,2023-06-26,4257
416742,11738,2024-02-28,2872
416743,3901,2024-06-29,1824
416744,9162,2023-03-20,4583
416745,2583,2024-04-22,4866
416746,5667,2023-09-19,3831
416747,5417,2024-02-06,631
416748,7833,2024-01-25,4896
416749,3160,2024-09-25,4651
416750,8853,2023-01-12,2793
416751,8302,2024-05-07,4577
416752,1524,2023-03-04,1719
416753,1658,2024-08-01,4412
416754,11125,2023-07-16,3434
416755,3257,2024-03-11,484
416756,11408,2023-06-04,4209
416757,683,2023-10-27,4611
416758,4386,2023-12-28,4424
416759,3765,2023-08-04,4853
416760,5762,2024-05-25,3367
416761,9251,2025-05-08,1778
416762,7551,2023-10-05,4867
416763,10908,2023-11-26,4961
416764,6656,2023-03-04,1943
416765,9355,2024-08-15,3714
416766,4538,2024-10-22,3904
416767,6689,2024-08-12,1556
416768,11364,2023-02-13,4764
416769,6586,2023-08-10,2121
416770,7232,2023-09-18,1449
416771,10529,2025-06-02,4092
416772,2517,2023-02-07,884
416773,1867,2023-12-28,1861
416774,6530,2023-03-26,265
416775,1120,2025-04-26,287
416776,3364,2024-08-20,2753
416777,11034,2024-12-20,3586
416778,2569,2024-06-24,3428
416779,10693,2024-05-10,3664
416780,1536,2023-12-19,2514
416781,9762,2023-04-25,1218
416782,8266,2024-02-19,2672
416783,7085,2024-11-30,3905
416784,3569,2025-05-01,4352
416785,5978,2023-07-12,1727
416786,1277,2023-08-15,3690
416787,7937,2023-06-28,1374
416788,6756,2023-08-13,93
416789,3195,2024-09-07,1974
416790,4195,2025-04-25,135
416791,7661,2023-08-10,4031
416792,3547,2024-11-20,2852
416793,8328,2025-06-05,1930
416794,9105,2025-05-14,3101
416795,2963,2025-01-04,2251
416796,245,2024-03-09,1312
416797,4303,2023-11-23,964
416798,5089,2024-07-17,316
416799,6973,2024-07-13,1264
416800,10782,2023-12-24,3107
416801,11508,2023-05-24,2411
416802,11956,2024-05-31,3379
416803,2050,2025-04-09,2033
416804,6123,2024-09-19,1850
416805,10047,2023-02-20,4309
416806,5776,2024-12-03,1670
416807,5296,2024-05-18,820
416808,4838,2023-01-23,353
416809,9268,2024-01-25,2450
416810,7785,2023-10-27,1942
416811,11497,2023-10-03,899
416812,7360,2023-04-26,1829
416813,7621,2024-04-10,1704
416814,2054,2025-02-16,3076
416815,1561,2025-06-11,1869
416816,5141,2023-12-12,4526
416817,7080,2025-04-07,2126
416818,6639,2024-12-29,3012
416819,7070,2025-06-15,3940
416820,10274,2024-05-22,4700
416821,3451,2024-10-18,4317
416822,7337,2024-01-25,1502
416823,5334,2025-04-21,377
416824,7766,2023-02-06,3622
416825,1238,2025-03-11,1892
416826,10829,2024-04-06,4533
416827,5058,2025-05-15,1346
416828,7468,2024-02-19,1567
416829,10034,2023-01-01,4183
416830,2788,2023-07-29,3845
416831,2513,2023-08-22,3106
416832,9970,2024-08-15,3590
416833,7191,2025-01-31,3781
416834,5650,2023-08-06,2389
416835,3449,2024-02-17,1595
416836,9297,2023-10-25,1473
416837,9271,2023-04-27,322
416838,6282,2024-03-21,4813
416839,10578,2024-10-31,85
416840,10864,2023-01-15,4941
416841,2126,2024-02-12,63
416842,703,2025-04-15,2807
416843,3828,2025-04-11,2573
416844,10019,2023-02-18,3451
416845,766,2023-05-11,72
416846,10082,2023-09-18,3663
416847,2891,2023-08-20,700
416848,1044,2024-02-16,3545
416849,2464,2024-05-26,925
416850,6841,2023-01-22,4684
416851,9614,2023-03-08,4243
416852,2326,2023-05-04,1173
416853,10039,2023-10-18,3412
416854,1679,2024-11-25,3487
416855,3687,2025-01-13,1299
416856,1924,2024-04-15,2587
416857,874,2023-12-10,422
416858,6033,2023-01-09,1564
416859,8628,2023-11-20,4606
416860,7537,2024-05-20,2192
416861,8541,2025-03-06,2290
416862,6441,2023-03-30,2671
416863,9273,2024-09-22,4081
416864,3311,2023-11-10,262
416865,2789,2024-07-10,4801
416866,11362,2023-06-05,1702
416867,704,2025-03-27,1932
416868,11702,2025-01-23,4280
416869,9812,2023-06-10,1324
416870,11744,2025-04-14,4096
416871,3308,2025-02-12,1434
416872,1510,2023-07-20,4287
416873,7466,2023-11-07,4738
416874,11923,2023-08-14,234
416875,6316,2025-03-11,2695
416876,5303,2024-08-24,1495
416877,1716,2023-06-07,2788
416878,1889,2023-05-12,3493
416879,7774,2025-04-18,2274
416880,8688,2024-10-29,1571
416881,1471,2025-01-17,4088
416882,8207,2023-09-28,1831
416883,9199,2023-08-20,4094
416884,1425,2024-04-18,3414
416885,4172,2024-12-07,3913
416886,1494,2023-10-12,389
416887,5350,2024-02-01,3758
416888,1671,2024-09-09,3750
416889,3396,2023-11-19,2209
416890,10624,2023-03-23,764
416891,886,2023-01-12,2638
416892,2266,2024-12-19,2299
416893,3336,2025-01-22,3231
416894,7491,2023-12-28,2183
416895,7652,2024-09-03,4587
416896,5471,2025-02-09,939
416897,10756,2025-05-29,3371
416898,2169,2023-12-24,4484
416899,3671,2023-03-17,667
416900,11553,2024-04-01,2584
416901,8038,2024-10-29,305
416902,1023,2023-07-09,3619
416903,6089,2025-03-17,2841
416904,2417,2023-08-04,397
416905,9265,2025-03-15,309
416906,1927,2023-09-20,3727
416907,7556,2023-07-18,4002
416908,7561,2025-01-18,4680
416909,8638,2024-07-09,670
416910,5360,2024-11-30,2954
416911,7883,2025-02-15,681
416912,6217,2023-01-09,502
416913,7472,2023-04-27,2343
416914,7553,2024-09-11,2764
416915,6345,2023-11-14,3804
416916,706,2024-04-04,4920
416917,1176,2023-03-17,3672
416918,249,2024-01-17,3907
416919,5886,2024-09-02,4923
416920,1375,2024-06-29,141
416921,11436,2024-03-12,3303
416922,3102,2024-06-11,4676
416923,876,2023-06-24,2736
416924,125,2024-09-10,3552
416925,11718,2023-07-13,4794
416926,1743,2024-11-01,3906
416927,5982,2024-12-15,2661
416928,5709,2023-06-20,4313
416929,3026,2024-05-21,1140
416930,10383,2024-12-26,2747
416931,6304,2024-03-18,1571
416932,3611,2024-08-16,79
416933,5229,2023-05-25,1884
416934,2279,2024-07-13,3407
416935,3721,2025-04-21,553
416936,2315,2025-02-20,3952
416937,9725,2025-05-26,3396
416938,1930,2025-01-13,2751
416939,1922,2023-03-10,2830
416940,2592,2025-05-09,518
416941,7899,2024-01-07,4436
416942,134,2025-04-13,3350
416943,6669,2024-01-19,2300
416944,2340,2023-11-21,1877
416945,1597,2024-09-26,1754
416946,591,2023-11-19,4362
416947,4449,2024-11-28,221
416948,10529,2024-05-31,2781
416949,11785,2025-06-16,203
416950,4345,2023-04-05,3864
416951,3265,2023-11-17,4353
416952,7603,2024-03-12,2254
416953,5794,2024-09-02,2372
416954,11498,2024-06-19,2737
416955,2250,2024-01-16,4957
416956,1970,2023-10-13,2573
416957,11336,2023-12-15,4492
416958,243,2024-08-12,1994
416959,10463,2024-07-31,4089
416960,5749,2024-07-03,2981
416961,3575,2024-10-05,56
416962,8037,2023-12-14,204
416963,3223,2023-11-26,4246
416964,5238,2024-01-09,903
416965,150,2025-02-03,1281
416966,10711,2024-06-20,4537
416967,9570,2024-06-27,1892
416968,8153,2023-06-30,3769
416969,5513,2024-05-09,1691
416970,3016,2023-12-25,1385
416971,4052,2025-04-15,2217
416972,2849,2024-08-13,3706
416973,9138,2024-10-28,1016
416974,7864,2025-04-30,2702
416975,5850,2025-05-11,221
416976,4180,2024-03-20,916
416977,2770,2023-08-06,849
416978,73,2023-09-02,774
416979,9400,2023-01-01,455
416980,757,2024-12-08,3409
416981,4845,2024-07-19,1718
416982,11331,2024-10-13,1783
416983,797,2024-05-24,4386
416984,5498,2023-12-28,236
416985,1908,2025-05-22,184
416986,11392,2023-11-04,1978
416987,5150,2024-11-25,4459
416988,8863,2025-04-06,869
416989,8249,2023-10-29,2183
416990,10170,2023-07-19,2012
416991,3705,2025-03-21,50
416992,1127,2024-08-21,2658
416993,2151,2024-01-17,336
416994,8195,2023-07-31,3436
416995,6805,2024-10-11,1157
416996,5630,2024-12-30,3802
416997,3492,2023-07-12,3169
416998,4528,2023-11-26,4473
416999,2219,2025-04-07,1043
417000,8637,2024-05-01,4279
417001,6358,2023-12-03,3856
417002,8557,2023-07-22,2247
417003,4699,2023-01-13,4829
417004,11539,2023-08-23,4540
417005,3464,2023-11-25,1143
417006,2392,2023-07-30,168
417007,235,2024-12-22,4138
417008,1569,2025-04-04,1228
417009,3625,2024-07-22,4774
417010,10785,2024-09-13,4474
417011,9072,2023-05-02,1788
417012,9349,2023-11-05,3264
417013,8387,2024-07-03,4425
417014,5618,2024-12-05,4883
417015,6091,2024-03-23,213
417016,5119,2025-01-02,3792
417017,9413,2025-06-18,1121
417018,8416,2023-04-17,1359
417019,5196,2023-07-07,75
417020,483,2025-01-09,858
417021,574,2025-06-10,4362
417022,4232,2023-12-29,2550
417023,3463,2023-11-21,2195
417024,1725,2025-02-27,1520
417025,8964,2024-09-18,3080
417026,11920,2023-01-31,3941
417027,7121,2024-03-19,4678
417028,4541,2023-05-06,1043
417029,6886,2023-01-16,2761
417030,339,2024-12-31,3364
417031,10851,2023-04-05,4784
417032,9806,2023-03-10,2341
417033,1801,2024-07-08,2150
417034,7612,2024-07-30,3339
417035,1111,2024-09-08,4625
417036,6401,2024-10-24,698
417037,4506,2023-09-25,1641
417038,484,2023-03-24,4083
417039,7310,2024-03-11,1084
417040,6349,2024-08-02,3839
417041,3672,2023-06-06,1230
417042,9217,2024-12-31,1187
417043,9885,2025-05-13,1618
417044,963,2023-03-09,1580
417045,3151,2025-01-03,4871
417046,10523,2025-05-02,3814
417047,812,2023-10-05,1295
417048,10119,2024-03-30,2134
417049,5507,2025-02-28,2062
417050,11309,2024-11-13,3135
417051,11163,2025-04-18,782
417052,7147,2023-04-20,822
417053,4030,2024-03-13,2260
417054,1787,2024-11-09,360
417055,649,2024-06-09,116
417056,2278,2024-09-07,4946
417057,10804,2024-10-16,4743
417058,11215,2024-07-30,3926
417059,2950,2023-10-19,3978
417060,10004,2024-12-12,183
417061,11150,2025-01-24,4392
417062,9626,2023-04-17,1009
417063,1418,2025-06-17,3384
417064,2864,2025-01-29,1173
417065,3679,2025-03-19,4163
417066,1545,2023-11-27,822
417067,1582,2024-12-29,1062
417068,3846,2025-04-13,408
417069,3628,2024-07-25,2016
417070,941,2023-08-30,175
417071,8862,2023-10-06,4078
417072,3251,2023-05-30,873
417073,6753,2024-01-28,2420
417074,10603,2025-03-27,1905
417075,1996,2024-02-21,2470
417076,11529,2025-05-09,2605
417077,8469,2023-07-10,1048
417078,2650,2024-03-24,4326
417079,9207,2023-12-24,2510
417080,1641,2023-10-14,849
417081,4042,2025-02-09,3996
417082,10881,2023-12-05,2392
417083,5483,2024-12-08,1781
417084,10990,2024-04-09,319
417085,27,2024-10-19,1772
417086,8050,2025-05-19,1330
417087,11030,2025-05-09,1503
417088,7670,2023-12-03,3094
417089,3700,2024-04-22,1650
417090,4965,2024-12-15,202
417091,2272,2024-10-15,2260
417092,9468,2025-02-14,120
417093,11266,2023-09-14,956
417094,10459,2024-07-22,1510
417095,2098,2024-12-17,1472
417096,1562,2023-08-21,289
417097,6726,2023-01-04,2042
417098,11747,2025-04-13,4871
417099,7141,2023-06-15,832
417100,257,2025-05-06,1498
417101,1625,2025-04-28,4964
417102,10814,2024-12-27,273
417103,634,2023-01-23,972
417104,4834,2023-03-09,4425
417105,131,2023-12-20,1855
417106,7651,2023-05-19,316
417107,6082,2024-08-16,3135
417108,7348,2023-05-02,4809
417109,2078,2023-05-23,301
417110,10636,2023-12-21,2012
417111,3450,2023-01-23,645
417112,5751,2023-07-08,4476
417113,9357,2024-08-06,80
417114,8563,2024-01-31,3901
417115,8871,2023-11-09,1960
417116,8163,2023-08-23,3048
417117,4765,2024-01-27,367
417118,2718,2023-07-30,1646
417119,5279,2023-07-27,1870
417120,8266,2023-09-12,4439
417121,7542,2023-10-25,1300
417122,1135,2023-11-06,1628
417123,6175,2025-05-18,3766
417124,4306,2024-06-12,3500
417125,5870,2024-07-13,4070
417126,4129,2024-07-26,2732
417127,7618,2023-10-01,3422
417128,2920,2024-12-29,3111
417129,7339,2024-12-15,4756
417130,9410,2024-09-09,4016
417131,6753,2025-04-24,1024
417132,842,2025-03-07,457
417133,4826,2024-11-27,4563
417134,9502,2024-04-15,4319
417135,8673,2025-04-01,1775
417136,11240,2023-01-02,2063
417137,4879,2024-12-14,3797
417138,8907,2023-09-11,379
417139,9946,2023-04-03,665
417140,3038,2023-04-13,4629
417141,1992,2023-10-07,1630
417142,10569,2024-04-01,4122
417143,3020,2024-09-24,790
417144,6657,2023-08-17,1401
417145,11471,2024-12-11,1868
417146,282,2023-03-03,50
417147,4064,2025-06-08,692
417148,9193,2024-07-29,181
417149,7399,2025-02-06,4516
417150,1868,2024-11-09,1183
417151,5141,2024-11-23,1126
417152,8281,2024-04-21,3171
417153,140,2024-07-27,2336
417154,7505,2023-05-23,1485
417155,3700,2023-06-03,4857
417156,3618,2024-11-23,1983
417157,4039,2024-06-15,1389
417158,6442,2024-01-02,2078
417159,7026,2023-07-19,1351
417160,7063,2023-08-17,1623
417161,8859,2024-04-03,2853
417162,2461,2023-08-06,4128
417163,6850,2025-06-01,3375
417164,6409,2023-03-06,2421
417165,3135,2024-12-19,128
417166,2410,2024-03-02,3942
417167,762,2024-07-18,780
417168,11303,2025-01-01,2159
417169,297,2024-02-20,2546
417170,1411,2025-05-15,1256
417171,1324,2025-05-30,3343
417172,5488,2023-05-26,3111
417173,10944,2024-04-23,4194
417174,11195,2023-10-24,515
417175,8927,2025-06-12,950
417176,323,2024-05-07,1313
417177,11129,2023-03-02,4987
417178,6368,2023-01-29,3077
417179,6878,2024-10-03,3452
417180,8526,2024-07-03,3769
417181,10658,2024-06-26,1236
417182,11558,2023-12-30,1136
417183,4508,2023-03-16,4378
417184,6086,2025-03-15,1293
417185,11359,2024-11-04,2039
417186,6159,2024-08-20,4329
417187,9570,2023-05-29,1983
417188,8924,2024-12-25,2015
417189,8883,2023-07-01,433
417190,3753,2024-02-20,4245
417191,5483,2023-08-03,3949
417192,10235,2023-03-13,4987
417193,273,2025-05-17,2547
417194,6945,2023-11-22,4165
417195,4208,2023-08-09,2343
417196,10692,2025-06-18,4628
417197,8359,2023-08-26,334
417198,3233,2023-12-18,3104
417199,209,2024-09-13,2643
417200,7614,2023-10-21,4324
417201,5182,2025-02-16,2630
417202,9388,2023-08-30,1484
417203,468,2023-03-20,535
417204,4015,2025-05-30,667
417205,6271,2023-10-10,2494
417206,2534,2024-07-02,1111
417207,8743,2023-07-17,950
417208,759,2023-10-25,3742
417209,7042,2024-11-17,4659
417210,10894,2025-06-18,1842
417211,7107,2025-06-09,1841
417212,11489,2024-09-03,2030
417213,11762,2025-03-22,292
417214,9224,2023-06-29,4589
417215,4947,2024-11-27,669
417216,1411,2025-05-08,3508
417217,6111,2024-02-11,3036
417218,11624,2025-02-23,4284
417219,9071,2024-06-22,57
417220,5307,2023-10-04,274
417221,9801,2025-03-21,4625
417222,11946,2023-03-28,821
417223,3288,2024-07-25,1623
417224,978,2024-12-23,1496
417225,1706,2024-02-15,382
417226,5514,2023-03-27,3740
417227,9300,2025-03-13,4441
417228,11541,2023-03-15,3775
417229,4714,2023-03-06,1596
417230,5161,2024-02-22,3054
417231,3804,2023-04-26,645
417232,4817,2025-06-13,2423
417233,7744,2024-04-01,3746
417234,194,2024-06-20,223
417235,3199,2023-08-03,2387
417236,5944,2024-09-17,2113
417237,1451,2024-09-09,4182
417238,1318,2023-08-25,2526
417239,7109,2025-05-17,815
417240,3359,2023-07-02,1236
417241,6188,2024-03-02,1482
417242,8730,2024-01-21,4539
417243,11973,2024-01-11,370
417244,9241,2023-12-24,3005
417245,5386,2024-05-26,692
417246,4351,2023-04-09,1953
417247,318,2024-06-09,4222
417248,8726,2024-06-17,1719
417249,5653,2025-01-21,469
417250,124,2024-12-29,3218
417251,5788,2024-06-12,1667
417252,4340,2024-05-15,2990
417253,6572,2024-03-22,4996
417254,1315,2023-03-03,4217
417255,5094,2024-05-23,736
417256,1336,2024-04-22,649
417257,7630,2025-03-31,1792
417258,6911,2023-02-08,1557
417259,9619,2024-08-16,1498
417260,5481,2024-10-23,2113
417261,11654,2023-03-03,2312
417262,8631,2023-03-02,1484
417263,431,2023-12-04,1695
417264,5057,2023-04-18,4849
417265,6153,2023-03-13,487
417266,4424,2023-10-19,4266
417267,3400,2024-09-20,3856
417268,10658,2023-02-09,583
417269,10142,2023-08-06,1097
417270,3012,2024-04-22,145
417271,10837,2024-08-31,1644
417272,3833,2024-12-16,2396
417273,2464,2023-01-16,3598
417274,425,2023-04-14,1554
417275,377,2025-05-26,4891
417276,435,2023-05-16,211
417277,5300,2025-04-21,4457
417278,10939,2023-08-12,2394
417279,2497,2024-12-28,4555
417280,1698,2023-09-17,3377
417281,4641,2023-03-12,1409
417282,10621,2023-07-07,719
417283,938,2024-02-13,1902
417284,1873,2024-02-24,2055
417285,7898,2024-01-08,2345
417286,2493,2023-12-10,4790
417287,3983,2023-04-30,4013
417288,808,2024-06-26,2418
417289,5998,2023-04-09,1314
417290,5217,2023-04-24,4853
417291,9313,2024-12-27,621
417292,4687,2023-09-23,2577
417293,10547,2024-02-25,1696
417294,8712,2024-01-12,1766
417295,6375,2023-01-14,3209
417296,10656,2023-05-26,3625
417297,6892,2024-12-25,1426
417298,2591,2023-11-22,4650
417299,234,2023-01-31,970
417300,5206,2023-05-16,818
417301,8405,2023-04-22,1548
417302,5621,2023-10-31,3092
417303,4411,2024-08-03,4785
417304,6166,2025-01-13,1008
417305,4422,2025-06-17,301
417306,4451,2024-06-19,2289
417307,1658,2024-01-01,1652
417308,78,2023-01-16,1645
417309,4005,2024-05-15,3459
417310,9865,2025-03-13,1139
417311,9958,2023-10-06,2411
417312,9618,2024-01-09,255
417313,6583,2025-03-14,4746
417314,5330,2024-06-09,4363
417315,8139,2024-08-19,4666
417316,7707,2023-05-14,1585
417317,4847,2023-06-01,1902
417318,9549,2023-07-19,3792
417319,10983,2024-06-17,473
417320,2812,2023-08-27,417
417321,564,2025-04-17,1666
417322,9272,2024-08-27,2952
417323,1553,2023-09-15,266
417324,8168,2024-06-11,4427
417325,9073,2024-02-07,4459
417326,1777,2025-01-16,2117
417327,1791,2023-01-23,4326
417328,9160,2024-06-14,3494
417329,8487,2024-10-07,3936
417330,2197,2023-07-29,4830
417331,11514,2023-01-25,2523
417332,4116,2025-01-18,1562
417333,7519,2024-11-20,3993
417334,2294,2025-06-10,577
417335,8240,2023-08-08,3284
417336,7477,2024-12-28,2001
417337,11531,2024-04-15,1048
417338,3806,2024-05-31,3045
417339,8809,2023-06-01,2759
417340,7814,2024-03-14,863
417341,661,2025-02-12,2749
417342,11836,2024-07-02,4344
417343,2939,2025-06-01,651
417344,3302,2024-03-06,2295
417345,11698,2023-10-15,722
417346,2965,2025-05-18,4699
417347,11593,2023-09-23,2471
417348,9084,2024-06-06,3664
417349,3048,2024-06-30,4330
417350,9690,2024-03-17,1012
417351,1977,2023-11-03,1048
417352,1965,2025-02-02,2908
417353,1002,2023-05-14,4116
417354,1592,2023-04-22,2318
417355,8231,2023-10-31,3082
417356,1051,2024-03-08,701
417357,4807,2025-04-04,2420
417358,801,2023-01-03,665
417359,5589,2023-08-04,4706
417360,1294,2023-03-23,3847
417361,1518,2023-07-23,1635
417362,416,2023-01-09,952
417363,2907,2024-09-08,1306
417364,9604,2023-06-28,3542
417365,3243,2024-07-10,4272
417366,610,2023-03-07,3864
417367,3540,2023-10-26,4672
417368,4041,2024-06-09,1077
417369,7552,2023-08-03,4285
417370,3984,2024-05-03,3209
417371,5554,2023-12-02,1275
417372,2324,2023-09-15,1463
417373,10052,2023-11-24,1412
417374,11819,2025-03-05,3012
417375,9374,2024-10-31,453
417376,6374,2024-08-22,1929
417377,6880,2023-12-17,1473
417378,6745,2024-05-05,3697
417379,7936,2023-12-17,1748
417380,2409,2023-03-04,4833
417381,2311,2023-06-23,3129
417382,6245,2024-08-13,993
417383,4566,2023-04-22,4939
417384,10121,2025-01-24,1357
417385,8182,2023-05-03,4481
417386,884,2023-11-21,4156
417387,11905,2024-09-25,1360
417388,7275,2024-01-25,4344
417389,3336,2023-09-29,4473
417390,8272,2023-10-16,4728
417391,10053,2023-03-01,4590
417392,4290,2025-06-14,1275
417393,2283,2025-05-13,2203
417394,2771,2023-02-12,1560
417395,6441,2024-11-25,4858
417396,4881,2024-12-03,3976
417397,5304,2023-11-28,1517
417398,958,2024-12-22,3254
417399,6314,2023-01-02,4676
417400,8604,2023-12-09,2715
417401,8532,2023-02-26,1041
417402,11134,2023-05-28,4415
417403,9279,2025-02-24,1199
417404,1950,2025-04-26,1961
417405,9496,2024-11-11,3023
417406,9145,2023-05-31,2544
417407,8808,2023-10-16,2725
417408,10022,2025-03-31,1333
417409,5220,2023-09-27,3281
417410,9026,2025-01-15,4524
417411,7285,2023-05-27,1414
417412,6704,2024-07-14,3362
417413,2938,2024-02-01,669
417414,8906,2024-03-18,3425
417415,5513,2023-06-30,895
417416,390,2023-07-12,145
417417,5330,2023-10-16,846
417418,7711,2025-04-04,3863
417419,4271,2023-01-25,547
417420,10387,2023-10-15,4064
417421,3149,2023-07-08,3027
417422,1091,2023-09-06,4644
417423,8430,2024-11-03,4357
417424,7649,2024-01-02,3398
417425,5945,2023-07-26,1015
417426,2014,2024-06-10,1299
417427,10234,2024-12-31,1921
417428,8579,2024-04-11,1751
417429,3373,2024-06-30,417
417430,6164,2024-06-03,1792
417431,580,2023-04-23,4450
417432,1736,2024-09-25,4130
417433,4851,2025-03-09,1222
417434,4472,2023-12-08,1904
417435,8067,2024-01-19,4909
417436,11869,2025-01-27,1330
417437,9889,2023-09-06,2372
417438,497,2024-03-06,573
417439,2815,2024-07-08,1768
417440,10407,2024-05-28,3553
417441,10971,2025-05-05,183
417442,380,2024-07-11,3255
417443,2298,2024-08-28,3666
417444,5415,2024-07-30,3232
417445,7284,2023-03-02,3375
417446,7474,2024-07-10,4728
417447,4147,2024-11-13,4711
417448,11859,2023-02-21,2415
417449,10169,2023-10-16,343
417450,6845,2024-07-12,2336
417451,9557,2025-03-14,709
417452,2922,2024-07-07,276
417453,5841,2023-07-18,4304
417454,7976,2024-06-12,61
417455,7835,2024-08-03,1368
